message,IsSpam,url_count,email_count,phone_count,len
"hi, can i please get a  &lt;#&gt;  dollar loan from you. i.ll pay you back by mid february. pls.",0,0,0,0,96
"you might want to pull out more just in case and just plan on not spending it if you can, i don't have much confidence in derek and taylor's money management",0,0,0,0,157
do you like shaking your booty on the dance floor?,0,0,0,0,50
"text me when you get off, don't call, my phones having problems",0,0,0,0,63
no need for the drug anymore.,0,0,0,0,29
sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,0,0,0,0,87
its sarcasm.. .nt scarcasim,0,0,0,0,27
great! i have to run now so ttyl!,0,0,0,0,33
feel like trying kadeem again? :v,0,0,0,0,33
dai  &lt;#&gt;  naal eruku.,0,0,0,0,27
not yet chikku..wat abt u?,0,0,0,0,26
ok...,0,0,0,0,5
want to finally have lunch today?,0,0,0,0,33
do you know when dad will be back?,0,0,0,0,34
"hello darling how are you today? i would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1,0,0,0,130
8007 free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk pobox 36504 w4 5wq norm 150p/tone 16+,1,0,0,0,165
he remains a bro amongst bros,0,0,0,0,29
r u meeting da ge at nite tmr?,0,0,0,0,30
"* was a nice day and, impressively, i was sensible, went home early and now feel fine. or am i just boring?! when's yours, i can't remember.",0,0,0,0,140
why de. you looking good only:-)..,0,0,0,0,34
wanna get laid 2nite? want real dogging locations sent direct to ur mobile? join the uk's largest dogging network. txt park to 69696 now! nyt. ec2a. 3lp å£1.50/msg,1,0,0,0,163
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call for delivery,1,0,0,1,118
yes. they replied my mail. i'm going to the management office later. plus will in to bank later also.or on wednesday.,0,0,0,0,117
"that's cool, i'll come by like  &lt;#&gt; ish",0,0,0,0,45
super msg da:)nalla timing.,0,0,0,0,27
"good afternoon, my boytoy ... how are you feeling today ? better i hope? are you being my good boy? are you my obedient, slave? do you please your queen?",0,0,0,0,153
i am 6 ft. we will be a good combination!,0,0,0,0,41
i'm sick !! i'm needy !! i want you !! *pouts* *stomps feet* where are you ?! *pouts* *stomps feet* i want my slave !! i want him now !!,0,0,0,0,136
* am on a train back from northampton so i'm afraid not!,0,0,0,0,56
where in abj are you serving. are you staying with dad or alone.,0,0,0,0,64
was playng 9 doors game and gt racing on phone lol,0,0,0,0,50
"new tones this week include: 1)mcfly-all ab.., 2) sara jorge-shock.. 3) will smith-switch.. to order follow instructions on next message",1,0,0,0,136
"solve d case : a man was found murdered on  &lt;decimal&gt; . &lt;#&gt;  afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant.",0,0,0,0,444
i'm on da bus going home...,0,0,0,0,27
i got a call from a landline number. . . i am asked to come to anna nagar . . . i will go in the afternoon,0,0,0,0,106
i'm okay. chasing the dream. what's good. what are you doing next.,0,0,0,0,66
yupz... i've oredi booked slots 4 my weekends liao... ,0,0,0,0,54
urgent! we are trying to contact u. todays draw shows that you have won a å£800 prize guaranteed. call from land line. claim c52. valid 12hrs only,1,0,0,1,146
there r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0,0,0,0,88
okie,0,0,0,0,4
yes i know the cheesy songs from frosty the snowman :),0,0,0,0,54
"ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0,0,0,0,56
sports fans - get the latest sports news str* 2 ur mobile 1 wk free plus a free tone txt sport on to 8007 www.getzed.co.uk16+ norm 4txt/120p ,1,0,0,1,141
hey tmr meet at bugis 930 ?,0,0,0,0,27
"urgent urgent! we have 800 free flights to europe to give away, call b4 10th sept & take a friend 4 free. call now to claim on. ba128nnfwfly150ppm",1,0,0,1,146
all these nice new shirts and the only thing i can wear them to is nudist themed ;_; you in mu?,0,0,0,0,95
hey sexy buns! what of that day? no word from you this morning on ym ... :-( ... i think of you,0,0,0,0,95
and whenever you and i see we can still hook up too.,0,0,0,0,52
nope but i'm going home now then go pump petrol lor... like going 2 rain soon...,0,0,0,0,80
can you use foreign stamps for whatever you send them off for? ,0,0,0,0,63
from 88066 lost å£12 help,1,0,0,0,25
oh baby of the house. how come you dont have any new pictures on facebook,0,0,0,0,73
"feb  &lt;#&gt;  is \i love u\"" day. send dis to all ur \""valued frnds\"" evn me. if 3 comes back u'll gt married d person u luv! if u ignore dis u will lose ur luv 4 evr""",0,0,0,0,169
"hiya, sorry didn't hav signal. i haven't seen or heard from and neither has, which is unusual in itself! i'll put on the case and get him to sort it out! hugs and snogs.",0,0,0,0,169
"omw back to tampa from west palm, you hear what happened?",0,0,0,0,57
yup no more already... thanx 4 printing n handing it up.,0,0,0,0,56
freemsg: fancy a flirt? reply date now & join the uks fastest growing mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!,1,0,0,0,156
what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,0,0,0,0,113
s now only i took tablets . reaction morning only.,0,0,0,0,50
great new offer - double mins & double txt on best orange tariffs and get latest camera phones 4 free! call mobileupd8 free on now! or 2stoptxt t&cs,1,0,0,1,148
"nah, i'm a perpetual dd",0,0,0,0,23
sorry de i went to shop.,0,0,0,0,24
hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:450p provided by tones2you.co.uk,1,0,0,1,107
"wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da.",0,0,0,0,179
hey you still want to go for yogasana? coz if we end at cine then can go bathe and hav the steam bath,0,0,0,0,101
nope i'm not drivin... i neva develop da photos lei...,0,0,0,0,54
i am thinking of going down to reg for pract lessons.. flung my advance.. haha wat time u going?,0,0,0,0,96
cool. i am  &lt;#&gt;  inches long. hope you like them big!,0,0,0,0,59
"house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",0,0,0,0,166
okie.. thanx..,0,0,0,0,14
18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.,1,0,0,0,135
go where n buy? juz buy when we get there lar.,0,0,0,0,46
ok lor...,0,0,0,0,9
i'm working technical support :)voice process.,0,0,0,0,46
it's justbeen overa week since we broke up and already our brains are going to mush!,0,0,0,0,84
"tunde, how are you doing. this is just wishing you a great day. abiola.",0,0,0,0,71
nope... c ì_ then...,0,0,0,0,20
no. but we'll do medical missions to nigeria,0,0,0,0,44
no i am not having not any movies in my laptop,0,0,0,0,46
whatsup there. dont u want to sleep,0,0,0,0,35
urgent please call from landline. å£5000 cash or a luxury 4* canary islands holiday await collection. t&cs sae award. 20m12aq. 150ppm. 16+ ûï,1,0,0,1,142
"urgent! please call from your landline, your complimentary 4* lux costa del sol holiday or å£1000 cash await collection. ppm 150 sae t&cs james 28, eh74rr",1,0,0,1,154
i havent lei.. next mon can?,0,0,0,0,28
mm feeling sleepy. today itself i shall get that dear,0,0,0,0,53
how dare you stupid. i wont tell anything to you. hear after i wont talk to you:-.,0,0,0,0,82
do ì_ noe if ben is going?,0,0,0,0,26
can you do a mag meeting this avo at some point?,0,0,0,0,48
i meant middle left or right?,0,0,0,0,29
really? i crashed out cuddled on my sofa.,0,0,0,0,41
hi chachi tried calling u now unable to reach u .. pl give me a missed cal once u c tiz msg  kanagu,0,0,0,0,99
"i sent you the prices and do you mean the  &lt;#&gt; g,",0,0,0,0,55
are you this much buzy,0,0,0,0,22
nothing. can...,0,0,0,0,15
i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,1,0,0,0,158
no * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! loving u,0,0,0,0,119
but my family not responding for anything. now am in room not went to home for diwali but no one called me and why not coming. it makes me feel like died.,0,0,0,0,154
"tick, tick, tick ... babe",0,0,0,0,25
r ì_ going 4 today's meeting?,0,0,0,0,29
k da:)how many page you want?,0,0,0,0,29
ya had just now.onion roast.,0,0,0,0,28
send his number and give reply tomorrow morning for why you said that to him like that ok,0,0,0,0,89
you said not now. no problem. when you can. let me know.,0,0,0,0,56
ok but tell me half an hr b4 u come i need 2 prepare.,0,0,0,0,53
play w computer? aiyah i tok 2 u lor?,0,0,0,0,37
sat right? okay thanks... ,0,0,0,0,26
"derp. which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0,0,0,0,129
ok chinese food on its way. when i get fat you're paying for my lipo.,0,0,0,0,69
we r outside already.,0,0,0,0,21
have a good trip. watch out for . remember when you get back we must decide about easter.,0,0,0,0,89
yo we are watching a movie on netflix,0,0,0,0,37
what time. iû÷m out until prob 3 or so,0,0,0,0,39
"can meh? thgt some will clash... really ah, i dun mind... i dun seen to have lost any weight... gee...",0,0,0,0,102
i dont thnk its a wrong calling between us,0,0,0,0,42
i am not sure about night menu. . . i know only about noon menu,0,0,0,0,63
arr birthday today:) i wish him to get more oscar.,0,0,0,0,50
"say this slowly.? god,i love you &amp; i need you,clean my heart with your blood.send this to ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,0,0,0,163
"open rebtel with firefox. when it loads just put plus sign in the user name place, and it will show you two numbers. the lower number is my number. once you pick that number the pin will display okay!",0,0,0,0,200
 and  picking them up from various points,0,0,0,0,41
married local women looking for discreet action now! 5 real matches instantly to your phone. text match to 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx,1,0,0,0,155
wow v v impressed. have funs shopping!,0,0,0,0,38
i am on the way to ur home,0,0,0,0,26
burger king - wanna play footy at a top stadium? get 2 burger king before 1st sept and go large or super with coca-cola and walk out a winner,1,0,0,0,141
no problem. talk to you later,0,0,0,0,29
then ur sis how?,0,0,0,0,16
still in customer place,0,0,0,0,23
how come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,1,0,0,0,124
"dude u knw also telugu..thts gud..k, gud nyt..",0,0,0,0,46
we confirm eating at esplanade?,0,0,0,0,31
send me your id and password,0,0,0,0,28
kind of. took it to garage. centre part of exhaust needs replacing. part ordered n taking it to be fixed tomo morning.,0,0,0,0,118
"for ur chance to win a å£250 cash every wk txt: action to 80608. t's&c's www.movietrivia.tv custcare, 1x150p/wk.",1,0,0,1,112
well i might not come then...,0,0,0,0,29
long after i quit. i get on only like 5 minutes a day as it is.,0,0,0,0,63
then its most likely called mittelschmertz. google it. if you dont have paracetamol dont worry it will go.,0,0,0,0,106
well at this right i'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0,0,0,0,121
"just arrived, see you in a couple days &lt;3",0,0,0,0,44
"k, wat s tht incident?",0,0,0,0,22
yeah get the unlimited,0,0,0,0,22
cthen i thk shd b enuff.. still got conclusion n contents pg n references.. i'll b doing da contents pg n cover pg..,0,0,0,0,116
"forgot it takes me 3 years to shower, sorry. where you at/your phone dead yet?",0,0,0,0,78
ìï got wat to buy tell us then ì_ no need to come in again.,0,0,0,0,59
when you are big..| god will bring success.,0,0,0,0,43
uûªve bin awarded å£50 to play 4 instant cash. call to claim. every 9th player wins min å£50-å£500. optout,1,0,0,2,107
"û_ we r stayin here an extra week, back next wed. how did we do in the rugby this weekend? hi to and and , c u soon \""ham""",0,0,0,0,124
not from this campus. are you in the library?,0,0,0,0,45
"the affidavit says  &lt;#&gt;  e twiggs st, division g, courtroom  &lt;#&gt; , &lt;time&gt;  am. i'll double check and text you again tomorrow",0,0,0,0,142
how will i creep on you now? ;_;,0,0,0,0,32
tell your friends what you plan to do on valentines day @ &lt;url&gt;,0,0,0,0,69
if i get there before you after your ten billion calls and texts so help me god,0,0,0,0,79
purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng musthu,0,0,0,0,149
i've told him that i've returned it. that should i re order it.,0,0,0,0,63
"house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..",0,0,0,0,155
depends on where u going lor.,0,0,0,0,29
and smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0,0,0,0,145
freemsg>fav xmas tones!reply real,1,0,0,0,33
lil fever:) now fine:),0,0,0,0,22
i think it's all still in my car,0,0,0,0,32
can a not?,0,0,0,0,10
december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on ,1,0,0,1,146
yes princess! i want to catch you with my big strong hands...,0,0,0,0,61
oh yeah i forgot. u can only take 2 out shopping at once.,0,0,0,0,57
mm so you asked me not to call radio,0,0,0,0,36
thinkin about someone is all good. no drugs for that,0,0,0,0,52
"say this slowly.? god,i love you &amp; i need you,clean my heart with your blood.send this to ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,0,0,0,163
"enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0,0,0,0,133
"alright if you're sure, let me know when you're leaving",0,0,0,0,55
some are lasting as much as 2 hours. you might get lucky.,0,0,0,0,57
genius what's up. how your brother. pls send his number to my skype.,0,0,0,0,68
"gr8 poly tones 4 all mobs direct 2u rply with poly title to 8007 eg poly breathe1 titles: crazyin, sleepingwith, finest, ymca :getzed.co.uk pobox365o4w45wq 300p",1,0,0,0,160
thk some of em find wtc too far... weiyi not goin... e rest i dunno yet... r ur goin 4 dinner den i might b able to join...,0,0,0,0,123
don't forget who owns you and who's private property you are ... and be my good boy always .. *passionate kiss*,0,0,0,0,111
interflora - åòit's not too late to order interflora flowers for christmas call to place your order before midnight tomorrow.,1,0,0,1,125
oh god..taken the teeth?is it paining,0,0,0,0,37
romcapspam everyone around should be responding well to your presence since you are so warm and outgoing. you are bringing in a real breath of sunshine.,1,0,0,0,152
then u ask darren go n pick u lor... but i oso sian tmr haf 2 meet lect...,0,0,0,0,74
no need to buy lunch for me.. i eat maggi mee..,0,0,0,0,47
"congratulations - thanks to a good friend u have won the å£2,000 xmas prize. 2 claim is easy, just call now! only 10p per minute. bt-national-rate",1,0,0,1,146
ok lor...,0,0,0,0,9
"oh right, ok. i'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0,0,0,0,149
wife.how she knew the time of murder exactly,0,0,0,0,44
send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,1,0,0,1,148
howz that persons story,0,0,0,0,23
thanx 4 sending me home...,0,0,0,0,26
its normally hot mail. com you see!,0,0,0,0,35
"you've won tkts to the euro2004 cup final or å£800 cash, to collect call b4190604, pobox 7876150ppm",1,0,0,1,99
u sick still can go shopping?,0,0,0,0,29
"ya they are well and fine., bbd(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0,0,0,0,131
nice.nice.how is it working?,0,0,0,0,28
1's reach home call me.,0,0,0,0,23
were trying to find a chinese food place around here,0,0,0,0,52
"easy mate, * guess the quick drink was bit ambitious.",0,0,0,0,53
babe !!! i miiiiiiissssssssss you ! i need you !!! i crave you !!! :-( ... geeee ... i'm so sad without you babe ... i love you ...,0,0,0,0,131
ok thanx...,0,0,0,0,11
aathi..where are you dear..,0,0,0,0,27
"tunji, how's the queen? how are you doing. this is just wishing you a great day. abiola.",0,0,0,0,88
today iz yellow rose day. if u love my frndship give me 1 misscall &amp; send this to ur frndz &amp; see how many miss calls u get. if u get 6missed u marry ur lover.,0,0,0,0,166
will be out of class in a few hours. sorry,0,0,0,0,42
wat time u finish ur lect today?,0,0,0,0,32
"free-message: jamster!get the crazy frog sound now! for poly text mad1, for real text mad2 to 88888. 6 crazy sounds for just 3 gbp/week! 16+only! t&c's apply",1,0,0,0,157
"sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",0,0,0,0,588
"your chance to be on a reality fantasy show call now = just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call",1,0,0,1,139
she's fine. good to hear from you. how are you my dear? happy new year oh.,0,0,0,0,74
are you going to wipro interview today?,0,0,0,0,39
how tall are you princess?,0,0,0,0,26
i doubt you could handle 5 times per night in any case...,0,0,0,0,57
haha... hope ì_ can hear the receipt sound... gd luck!,0,0,0,0,54
your gonna be the death if me. i'm gonna leave a note that says its all robs fault. avenge me.,0,0,0,0,94
"japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!! and finally kerala version: if one can do it, stop him doing it.. if none can do it, make a strike against it ...",0,0,0,0,276
today i'm not workin but not free oso... gee... thgt u workin at ur fren's shop ? ,0,0,0,0,82
in life when you face choices just toss a coin not becoz its settle the question but while the coin in the air u will know what your heart is hoping for. gudni8,0,0,0,0,160
"do you know why god created gap between your fingers..? so that, one who is made for you comes &amp; fills those gaps by holding your hand with love..!",0,0,0,0,151
i want to be there so i can kiss you and feel you next to me,0,0,0,0,60
i am not at all happy with what you saying or doing,0,0,0,0,51
adult 18 content your video will be with you shortly,1,0,0,0,52
"ok that would b lovely, if u r sure. think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... up to u! wot about ? ",0,0,0,0,138
what i'm saying is if you haven't explicitly told nora i know someone i'm probably just not gonna bother,0,0,0,0,104
he says hi and to get your ass back to south tampa (preferably at a kegger),0,0,0,0,75
smith waste da.i wanna gayle.,0,0,0,0,29
"mum, i've sent you many many messages since i got here. i just want to know that you are actually getting them. do enjoy the rest of your day.",0,0,0,0,142
"aight, tomorrow around  &lt;#&gt;  it is",0,0,0,0,40
"house-maid is the murderer, coz the man was murdered on  &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",0,0,0,0,166
"your chance to be on a reality fantasy show call now = just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call.",1,0,0,1,140
i actually did for the first time in a while. i went to bed not too long after i spoke with you. woke up at 7. how was your night?,0,0,0,0,130
see you there! ,0,0,0,0,15
i dont understand your message.,0,0,0,0,31
crucify is c not s. you should have told me earlier.,0,0,0,0,52
"idk. you keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. and i'm tired. i have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",0,0,0,0,234
fuck cedar key and fuck her (come over anyway tho),0,0,0,0,50
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0,0,0,0,103
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to 69855, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1,0,0,0,140
u still painting ur wall?,0,0,0,0,25
"last chance! claim ur å£150 worth of discount vouchers today! text shop to 85023 now! savamob, offers mobile! t cs savamob pobox84, m263uz. å£3.00 sub. 16",1,0,0,0,154
printer is cool. i mean groovy. wine is groovying,0,0,0,0,49
hi harish's rent has been transfred to ur acnt.,0,0,0,0,47
anything lor is she coming?,0,0,0,0,27
cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0,0,0,0,77
ìï still attending da talks?,0,0,0,0,28
no probs hon! how u doinat the mo?,0,0,0,0,34
k i'll take care of it,0,0,0,0,22
i take it we didn't have the phone callon friday. can we assume we won't have it this year now?,0,0,0,0,95
my battery is low babe,0,0,0,0,22
shuhui has bought ron's present it's a swatch watch...,0,0,0,0,54
"yeah there's quite a bit left, i'll swing by tomorrow when i get up",0,0,0,0,67
babe? you said 2 hours and it's been almost 4 ... is your internet down ?,0,0,0,0,73
k i'll be sure to get up before noon and see what's what,0,0,0,0,56
k...k...yesterday i was in cbe .,0,0,0,0,32
went to ganesh dress shop,0,0,0,0,25
"pdate_now - double mins and 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia & bluetooth free! call mobileupd8 on or call2optout/!yhl",1,0,0,1,151
ìï collecting ur laptop then going to configure da settings izzit?,0,0,0,0,66
if you r @ home then come down within 5 min,0,0,0,0,43
"aight, i should be there by 8 at the latest, probably closer to 7. are jay and tyler down or should we just do two trips?",0,0,0,0,121
come aftr  &lt;decimal&gt; ..now i m cleaning the house,0,0,0,0,55
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: po box 114/14 tcr/w1,1,0,0,1,127
"bill, as in: are there any letters for me. iûªm expecting one from orange that isnûªt a bill but may still say orange on it.",0,0,0,0,126
tell me pa. how is pain de.,0,0,0,0,27
hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang,0,0,0,0,141
"ha. you donû÷t know either. i did a a clever but simple thing with pears the other day, perfect for christmas.",0,0,0,0,111
"helloooo... wake up..! \sweet\"" \""morning\"" \""welcomes\"" \""you\"" \""enjoy\"" \""this day\"" \""with full of joy\"".. \""gud mrng\"".""",0,0,0,0,125
alrite,0,0,0,0,6
why must we sit around and wait for summer days to celebrate. such a magical sight when the worlds dressed in white. oooooh let there be snow.,0,0,0,0,142
urgent! your mobile number has been awarded with a å£2000 prize guaranteed. call from land line. claim 3030. valid 12hrs only,1,0,0,1,125
how do you guys go to see movies on your side.,0,0,0,0,46
"sorry,in meeting i'll call later",0,0,0,0,32
you didn't have to tell me that...now i'm thinking. plus he's going to stop all your runs,0,0,0,0,89
kindly send some one to our flat before  &lt;decimal&gt;  today.,0,0,0,0,64
sorry! u can not unsubscribe yet. the mob offer package has a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info,1,0,0,0,148
nothing lor... a bit bored too... then y dun u go home early 2 sleep today...,0,0,0,0,77
what time should i tell my friend to be around?,0,0,0,0,47
yes. that will be fine. love you. be safe.,0,0,0,0,42
thanks chikku..:-) gud nyt:-*,0,0,0,0,29
is xy in ur car when u picking me up?,0,0,0,0,37
"thanx 4 the time weåõve spent 2geva, its bin mint! ur my baby and all i want is u!xxxx",0,0,0,0,86
"yo, any way we could pick something up tonight?",0,0,0,0,47
i've not sent it. he can send me.,0,0,0,0,33
fine am simply sitting.,0,0,0,0,23
thts god's gift for birds as humans hav some natural gift frm god..,0,0,0,0,67
are you coming to day for class.,0,0,0,0,32
im done. just studyn in library,0,0,0,0,31
ok... u enjoy ur shows...,0,0,0,0,25
anything...,0,0,0,0,11
where wuld i be without my baby? the thought alone mite break me and i donåõt wanna go crazy but everyboy needs his lady xxxxxxxx,0,0,0,0,129
wat's my dear doing? sleeping ah?,0,0,0,0,33
hi' test on  &lt;#&gt; rd ....,0,0,0,0,30
only 2% students solved this cat question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? tell me the answer if u r brilliant...1thing.i got d answr.,0,0,0,0,183
yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,0,0,0,0,156
yup n her fren lor. i'm meeting my fren at 730.,0,0,0,0,47
"yeah, we got one lined up for us",0,0,0,0,32
"and stop wondering \wow is she ever going to stop tm'ing me ?!\"" because i will tm you whenever i want because you are mine ... *laughs*""",0,0,0,0,137
lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.,0,0,0,0,101
hey i've booked the pilates and yoga lesson already... haha,0,0,0,0,59
are you ok. what happen to behave like this,0,0,0,0,43
you have 1 new message. please call.,1,0,0,1,36
my supervisor find 4 me one lor i thk his students. i havent ask her yet. tell u aft i ask her.,0,0,0,0,95
"hello. no news on job, they are making me wait a fifth week! yeah im up for some woozles and weasels... in exeter still, but be home about 3. ",0,0,0,0,142
no message..no responce..what happend?,0,0,0,0,38
we currently have a message awaiting your collection. to collect your message just call.,1,0,0,1,88
"hey babe, sorry i didn't get sooner. gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a ptbo and he says it will cost  &lt;#&gt;  bucks. i don't know if it might be cheaper to find someone there ? we don't have any second hand machines at all right now, let me know what you want to do babe",0,0,0,0,327
make that 3! 4 fucks sake?! x,0,0,0,0,29
leave it. u will always be ignorant.,0,0,0,0,36
nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),0,0,0,0,87
at bruce b downs &amp; fletcher now,0,0,0,0,35
where are you ? you said you would be here when i woke ... :-(,0,0,0,0,62
hey now am free you can call me.,0,0,0,0,32
tell me whos this pls:-),0,0,0,0,24
"urgent! your mobile was awarded a å£1,500 bonus caller prize on 27/6/03. our final attempt 2 contact u! call",1,0,0,1,108
"think i might have to give it a miss. am teaching til twelve, then have lecture at two. damn this working thing.",0,0,0,0,112
id have to check but there's only like 1 bowls worth left,0,0,0,0,57
yes there were many sweets,0,0,0,0,26
i would but i'm still cozy. and exhausted from last night.nobody went to school or work. everything is closed.,0,0,0,0,110
u have a secret admirer. reveal who thinks u r so special. call. to opt out reply reveal stop. 1.50 per msg recd. cust care,1,0,0,2,123
buzzzz! *grins* did i buzz your ass? buzz your chest ? buzz your cock ? where do you keep your phone ? is the vibrator on ? did you feel it shake ?,0,0,0,0,147
sir send to group mail check it.,0,0,0,0,32
i'm doing da intro covers energy trends n pros n cons... brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0,0,0,0,151
"\none!nowhere ikno doesdiscount!shitinnit\""""",0,0,0,0,44
you dont know you jabo me abi.,0,0,0,0,30
"do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",1,0,0,0,135
not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0,0,0,0,94
"are you being good, baby? :)",0,0,0,0,28
neft transaction with reference number  &lt;#&gt;  for rs. &lt;decimal&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;time&gt; : &lt;#&gt;,0,0,0,0,164
"mostly sports type..lyk footbl,crckt..",0,0,0,0,38
ma head dey swell oh. thanks for making my day,0,0,0,0,46
u should make a fb list,0,0,0,0,23
height of confidence: all the aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. aftr they sat they wer told dat the plane ws made by their students. dey all hurried out of d plane.. bt only 1 didnt move... he said:\if it is made by my students,0,0,0,0,269
sary just need tim in the bollox &it hurt him a lot so he tol me!,0,0,0,0,65
happy new year princess!,0,0,0,0,24
"i'll text carlos and let you know, hang on",0,0,0,0,42
"don't worry, * is easy once have ingredients!",0,0,0,0,45
i love u 2 my little pocy bell i am sorry but i love u,0,0,0,0,54
"ok omw now, you at castor?",0,0,0,0,26
yar lor... keep raining non stop... or u wan 2 go elsewhere?,0,0,0,0,60
"xmas offer! latest motorola, sonyericsson & nokia & free bluetooth or dvd! double mins & 1000 txt on orange. call mobileupd8 on or call2optout/4qf2",1,0,0,1,147
what u mean u almost done? done wif sleeping? but i tot u going to take a nap.. yup i send her liao so i'm picking her up at ard 4 smth lor..,0,0,0,0,141
"7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st \ur lovely friendship\""... good morning dear""",0,0,0,0,153
"tonight? yeah, i'd be down for that",0,0,0,0,35
what should i eat fo lunch senor,0,0,0,0,32
"he said that he had a right giggle when he saw u again! you would possibly be the first person2die from nvq, but think how much you could for! ",0,0,0,0,143
no break time one... how... i come out n get my stuff fr ì_?,0,0,0,0,60
reply to win å£100 weekly! what professional sport does tiger woods play? send stop to 87239 to end service,1,0,0,0,107
"i'm there and i can see you, but you can't see me ? maybe you should reboot ym ? i seen the buzz",0,0,0,0,96
